,subject,session,sent_complexities,avg_sent_complex,sd_sent_complex
426,76,4,"[6, 10, 6, 9, 8, 8, 8, 5, 5, 7, 14, 4, 9, 9, 7, 12, 6, 7, 4, 7, 6, 4, 6, 8, 8, 6, 8, 6, 8, 8, 5, 7, 6, 6, 7, 6, 5, 6, 7, 8, 6, 9, 7, 10, 8, 10, 9, 9, 9, 6, 6, 7, 5, 4, 5, 8, 5, 12, 16, 5, 5, 5, 5, 10, 5, 5, 5, 5, 9, 5, 7, 7, 9, 9, 5, 7, 8, 6, 6, 7, 6, 12, 5, 6, 6, 8, 6, 6, 5, 5]",7.033333333333333,2.188099124303508
427,77,1,"[5, 5, 5, 9, 6, 8, 4, 5, 5, 6, 5, 8, 5, 6, 6, 5, 6, 5, 6, 9, 9, 6, 4, 6, 4, 5, 6, 7, 5, 8, 5, 7, 6, 5, 6, 5, 5, 5, 5, 5, 9, 8, 5, 5, 5, 7, 5, 6, 5, 4, 4, 5, 4, 5, 5, 9, 12, 6, 6, 6, 6, 6, 8, 4, 12, 4, 6, 6, 12, 12, 8, 6, 8, 5, 6, 7, 6, 6, 4, 5, 5, 5, 7, 4, 5, 7, 5, 5, 6, 6]",6.066666666666666,1.8123036292090915
428,77,2,"[10, 6, 12, 4, 8, 7, 7, 6, 5, 7, 5, 9, 6, 6, 6, 6, 7, 5, 6, 5, 5, 5, 8, 7, 5, 5, 6, 6, 8, 6, 7, 6, 6, 8, 8, 5, 4, 9, 5, 6, 7, 6, 5, 6, 6, 8, 6, 6, 7, 6, 5, 7, 6, 6, 6, 5, 6, 5, 10, 5, 5, 5, 5, 6, 6, 8, 5, 7, 4, 4, 9, 10, 6, 5, 7, 15, 6, 7, 4, 8, 8, 5, 6, 6, 7, 5, 5, 9, 6, 9]",6.444444444444445,1.777083197646645
429,77,3,"[8, 10, 8, 6, 6, 6, 6, 6, 7, 5, 9, 9, 6, 10, 7, 7, 10, 7, 6, 5, 6, 6, 7, 6, 9, 6, 8, 9, 6, 7, 4, 6, 6, 8, 6, 6, 6, 6, 6, 6, 6, 8, 6, 5, 9, 6, 5, 5, 5, 7, 4, 10, 6, 7, 4, 5, 7, 9, 5, 7, 5, 8, 6, 11, 10, 10, 6, 10, 6, 7, 7, 5, 6, 11, 6, 6, 7, 6, 6, 7, 9, 5, 7, 5, 6, 6, 5, 5, 5, 10]",6.766666666666667,1.6802777548171413
430,77,4,"[8, 10, 9, 5, 5, 5, 9, 11, 9, 4, 10, 16, 8, 5, 10, 5, 6, 8, 7, 6, 4, 6, 4, 11, 6, 6, 6, 7, 6, 6, 6, 7, 6, 6, 6, 5, 7, 5, 6, 6, 7, 7, 5, 5, 7, 5, 6, 6, 6, 7, 6, 6, 6, 6, 6, 5, 10, 6, 7, 6, 5, 6, 12, 6, 6, 10, 7, 7, 5, 6, 7, 4, 8, 9, 8, 5, 6, 6, 6, 5, 6, 6, 6, 5, 9, 12, 6, 9, 6, 6]",6.7555555555555555,2.0238089013382172
431,77,5,"[7, 6, 8, 8, 6, 6, 6, 5, 6, 6, 8, 6, 6, 8, 5, 11, 11, 5, 7, 6, 9, 5, 7, 6, 9, 5, 7, 6, 8, 10, 5, 6, 7, 8, 5, 7, 6, 6, 5, 7, 9, 7, 6, 7, 5, 8, 5, 7, 12, 8, 7, 8, 7, 7, 7, 5, 7, 7, 5, 6, 5, 5, 7, 9, 11, 7, 7, 7, 5, 6, 7, 6, 8, 6, 8, 13, 7, 7, 6, 7, 6, 7, 9, 6, 7, 5, 6, 10, 6, 9]",6.955555555555556,1.6660739686868054
432,77,6,"[5, 5, 6, 8, 5, 7, 5, 5, 6, 7, 8, 6, 6, 7, 6, 7, 9, 6, 6, 7, 12, 6, 5, 6, 5, 5, 8, 7, 10, 6, 6, 7, 6, 5, 9, 6, 6, 5, 5, 9, 6, 6, 7, 5, 6, 10, 6, 8, 7, 7, 11, 4, 10, 6, 6, 6, 8, 4, 12, 5, 9, 6, 6, 8, 6, 6, 6, 6, 11, 7, 6, 9, 6, 5, 9, 6, 12, 5, 6, 6, 6, 5, 8, 13, 10, 6, 6, 7, 7, 11]",6.9,1.9496438421186346
433,77,7,"[6, 6, 4, 7, 6, 6, 6, 10, 6, 5, 5, 6, 5, 10, 7, 5, 7, 6, 5, 5, 5, 10, 8, 5, 8, 8, 5, 7, 5, 7, 6, 6, 8, 8, 8, 11, 8, 5, 9, 5, 8, 4, 8, 6, 10, 6, 5, 5, 9, 12, 10, 8, 9, 6, 4, 8, 5, 8, 6, 6, 8, 8, 8, 4, 8, 8, 6, 8, 4, 8, 5, 7, 8, 8, 4, 5, 9, 8, 8, 7, 7, 6, 8, 9, 6, 8, 8, 7, 6, 6]",6.866666666666666,1.7397317800933187
434,77,8,"[8, 5, 6, 11, 4, 13, 10, 8, 6, 6, 6, 10, 6, 9, 5, 9, 5, 7, 7, 11, 5, 6, 6, 5, 5, 9, 11, 6, 5, 5, 6, 7, 6, 6, 6, 5, 6, 7, 6, 6, 6, 6, 5, 4, 10, 6, 6, 6, 6, 13, 9, 6, 9, 6, 5, 5, 5, 6, 6, 12, 10, 6, 5, 9, 6, 5, 6, 5, 6, 6, 5, 7, 8, 12, 5, 8, 5, 8, 6, 6, 5, 7, 5, 8, 8, 8, 5, 5, 5, 8]",6.788888888888889,2.057476579828604
435,77,9,"[6, 6, 5, 6, 6, 5, 6, 7, 5, 6, 8, 6, 7, 8, 7, 6, 7, 6, 7, 8, 7, 5, 7, 5, 6, 6, 7, 7, 5, 7, 8, 7, 10, 7, 10, 6, 7, 5, 5, 7, 6, 8, 7, 6, 6, 12, 6, 7, 5, 8, 17, 6, 7, 9, 7, 7, 7, 7, 10, 8, 6, 9, 7, 5, 7, 7, 6, 9, 6, 5, 6, 6, 6, 9, 6, 6, 6, 12, 9, 7, 5, 6, 7, 6, 6, 6, 12, 6, 7, 6]",6.944444444444445,1.8520925769464782
436,77,10,"[5, 8, 9, 7, 10, 6, 9, 6, 7, 6, 5, 5, 6, 6, 7, 6, 6, 12, 7, 5, 5, 5, 6, 6, 8, 8, 6, 8, 5, 8, 6, 5, 8, 6, 6, 6, 10, 7, 4, 4, 4, 10, 8, 14, 8, 6, 6, 6, 8, 9, 12, 7, 5, 7, 8, 5, 5, 5, 7, 9, 6, 6, 6, 7, 9, 8, 5, 11, 11, 9, 7, 7]",7.027777777777778,2.013649411048826
437,78,1,"[6, 6, 6, 6, 8, 6, 6, 11, 5, 10, 9, 5, 4, 8, 6, 6, 6, 6, 6, 6, 5, 12, 9, 5, 6, 6, 6, 6, 5, 4, 4, 13, 5, 13, 5, 6, 5, 8, 9, 6, 6, 9, 5, 5, 6, 8, 5, 6, 8, 8, 6, 6, 6, 6, 6, 7, 5, 8, 5, 8, 8, 5, 10, 5, 10, 11, 4, 7, 8, 7, 6, 5, 6, 6, 6, 8, 7, 12, 5, 8, 6, 5, 4, 7, 5, 9, 11, 5, 5, 9]",6.766666666666667,2.0765890836230025
438,78,2,"[10, 8, 8, 7, 5, 5, 6, 10, 8, 5, 6, 5, 6, 6, 8, 10, 9, 7, 6, 9, 10, 5, 6, 7, 7, 5, 7, 9, 7, 6, 6, 8, 6, 6, 6, 5, 10, 6, 6, 5, 14, 7, 7, 7, 7, 5, 5, 6, 8, 7, 6, 5, 5, 5, 5, 8, 8, 5, 6, 8, 6, 4, 6, 8, 5, 10, 8, 8, 8, 5, 8, 9, 9, 8, 7, 6, 7, 6, 8, 8, 6, 7, 8, 6, 8, 8, 8, 6, 6, 6]",6.933333333333334,1.6519348924485155
439,78,3,"[7, 6, 6, 6, 6, 5, 6, 5, 7, 7, 7, 7, 6, 5, 6, 5, 6, 5, 9, 7, 7, 7, 6, 5, 8, 5, 7, 6, 7, 5, 5, 5, 6, 5, 6, 7, 7, 7, 6, 6, 7, 5, 8, 5, 10, 6, 9, 6, 6, 5, 5, 7, 7, 8, 8, 8, 7, 7, 6, 5, 7, 7, 5, 7, 7, 8, 5, 7, 6, 6, 6, 6, 6, 7, 6, 6, 8, 6, 5, 6, 8, 5, 6, 6, 7, 11, 6, 5, 9, 5]",6.411111111111111,1.2100913137669906
440,78,4,"[5, 7, 6, 8, 8, 4, 6, 5, 10, 12, 9, 6, 7, 5, 6, 4, 5, 6, 6, 9, 6, 8, 7, 5, 5, 8, 5, 7, 9, 8, 9, 4, 7, 5, 5, 5, 5, 6, 8, 8, 8, 8, 8, 8, 5, 5, 6, 9, 5, 9, 5, 12, 6, 5, 7, 5, 6, 7, 5, 8, 4, 8, 6, 11, 8, 8, 6, 5, 6, 5, 8, 8, 4, 7, 4, 5, 4, 5, 4, 10, 7, 5, 6, 6, 8, 9, 8, 8, 4, 8]",6.622222222222222,1.8533919521771594
441,78,5,"[10, 7, 5, 9, 5, 11, 6, 11, 6, 6, 8, 6, 12, 9, 6, 9, 8, 4, 9, 8, 5, 9, 5, 7, 4, 7, 5, 14, 9, 5, 12, 5, 5, 11, 6, 7, 7, 5, 7, 6, 6, 6, 6, 9, 6, 5, 7, 6, 7, 6, 6, 6, 11, 6, 8, 6, 9, 8, 8, 6, 8, 9, 8, 5, 5, 5, 6, 7, 10, 5, 6, 9, 5, 6, 6, 4, 5, 6, 6, 9, 5, 6, 14, 8, 6, 6, 5, 25, 5, 6]",7.222222222222222,2.8549285952455303
442,78,6,"[6, 5, 6, 6, 6, 9, 9, 5, 4, 9, 10, 6, 6, 6, 5, 9, 13, 16, 8, 14, 8, 8, 7, 7, 8, 9, 5, 6, 6, 7, 13, 7, 5, 6, 7, 6, 6, 8, 4, 4, 6, 6, 9, 10, 5, 8, 4, 6, 13, 7, 9, 7, 6, 6, 10, 6, 8, 12, 10, 5, 7, 5, 6, 5, 13, 7, 8, 5, 6, 5, 8, 5, 6, 9, 8, 7, 7, 4, 7, 5, 11, 6, 9, 7, 5, 9, 8, 6, 4, 6]",7.2444444444444445,2.4281273585081573
443,78,7,"[6, 8, 5, 9, 8, 5, 4, 6, 9, 5, 6, 10, 9, 6, 8, 8, 4, 7, 5, 6, 5, 9, 6, 8, 8, 5, 8, 5, 5, 8, 5, 5, 5, 4, 10, 12, 4, 6, 9, 6, 6, 7, 7, 6, 6, 7, 6, 11, 8, 7, 6, 5, 5, 6, 6, 5, 6, 6, 5, 7, 6, 7, 9, 11, 5, 10, 16, 10, 7, 4, 5, 4, 7, 11, 9, 5, 6, 6, 9, 6, 6, 6, 5, 5, 5, 6, 9, 8, 5, 9]",6.8,2.1145002036204943
444,78,8,"[6, 5, 12, 7, 6, 7, 6, 5, 5, 5, 6, 6, 9, 10, 5, 5, 6, 5, 5, 8, 9, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 9, 5, 5, 5, 5, 6, 5, 6, 9, 5, 9, 5, 6, 6, 5, 10, 5, 4, 10, 6, 6, 5, 5, 6, 5, 7, 5, 6, 5, 9, 12, 11, 15, 6, 10, 15, 5, 5, 7, 6, 7, 5, 5, 14, 5, 5, 8, 5, 12, 6, 5, 8, 10, 8, 6, 6]",6.633333333333334,2.4103941586387903
445,78,9,"[4, 6, 7, 4, 6, 8, 9, 4, 9, 5, 6, 5, 9, 7, 6, 6, 5, 5, 9, 8, 6, 5, 7, 11, 6, 10, 9, 5, 7, 4, 6, 5, 9, 6, 6, 6, 6, 13, 5, 5, 5, 5, 5, 7, 8, 8, 5, 6, 8, 6, 6, 6, 6, 6, 6, 6, 5, 8, 5, 9, 6, 7, 7, 6, 6, 6, 6, 7, 6, 11, 6, 6, 9, 6, 8, 9, 6, 6, 11, 7, 7, 7, 7, 11, 5, 6, 6, 6, 6, 6]",6.666666666666667,1.7575235101952091
446,78,10,"[5, 6, 7, 7, 6, 5, 8, 5, 7, 6, 8, 4, 5, 8, 11, 10, 9, 6, 6, 10, 7, 12, 7, 9, 9, 6, 11, 5, 5, 7, 9, 6, 5, 5, 4, 11, 10, 11, 9, 5, 6, 7, 7, 7, 11, 7, 8, 7, 5, 6, 11, 9, 9, 5, 5, 13, 8, 6, 9, 9, 6, 6, 5, 5, 6, 5, 10, 6, 6, 5, 6, 7, 6, 8, 6, 4, 5, 6, 6, 6, 5, 7, 6, 9, 7, 5, 9, 4, 6, 5]",7.0,2.0602049520483257
447,78,11,"[8, 9, 8, 7, 7, 5, 7, 6, 7, 7, 6, 6, 12, 5, 12, 5, 6, 6, 5, 8, 8, 6, 6, 8, 8, 6, 8, 7, 6, 6, 7, 14, 5, 5, 5, 6, 10, 6, 5, 6, 7, 5, 5, 6, 10, 9, 5, 6, 6, 7, 7, 6, 6, 12, 8, 5, 5, 9, 6, 5, 15, 5, 9, 5, 6, 5, 10, 8, 6, 6, 6, 5, 6, 6, 11, 8, 10, 7, 8, 6, 6, 6, 6, 5, 6, 6, 5, 6, 6, 5]",6.888888888888889,2.0626005400111582
448,78,12,"[8, 6, 8, 15, 7, 8, 4, 11, 10, 9, 9, 11, 5, 5, 5, 6, 6, 4, 6, 15, 4, 6, 7, 4, 7, 6, 5, 7, 7, 5, 5, 6, 4, 5, 9, 6, 17, 7, 5, 10, 5, 4, 11, 8, 13, 13, 8, 8, 4, 6, 9, 12, 6, 6, 6, 8, 11, 5, 6, 5, 12, 6, 6, 9, 5, 12, 10, 16, 5, 7, 6, 6, 6, 12, 10, 6, 9, 5, 7, 8, 5, 14, 11, 5, 7, 8, 5, 10, 9, 7]",7.644444444444445,2.9900245673874064
449,79,1,"[5, 11, 5, 10, 4, 6, 6, 5, 6, 7, 7, 5, 5, 5, 8, 8, 5, 5, 4, 5, 9, 7, 6, 5, 4, 9, 7, 5, 7, 7, 5, 5, 9, 7, 5, 6, 6, 5, 8, 4, 7, 5, 6, 5, 7, 6, 5, 6, 5, 5, 8, 7, 6, 8, 6, 10, 5, 6, 9, 5, 10, 5, 5, 11, 6, 6, 6, 6, 6, 5, 5, 5, 5, 8, 8, 5, 6, 6, 6, 5, 5, 4, 4, 4, 7, 6, 5, 5, 6, 6]",6.133333333333334,1.6069294390925268
450,79,2,"[6, 7, 5, 7, 16, 13, 8, 11, 12, 5, 10, 6, 6, 7, 6, 5, 6, 5, 6, 9, 5, 6, 6, 8, 12, 11, 5, 5, 10, 6, 9, 6, 5, 12, 6, 6, 6, 5, 5, 8, 6, 8, 6, 6, 7, 6, 7, 8, 7, 6, 8, 6, 6, 6, 5, 6, 5, 5, 9, 6, 6, 5, 8, 5, 6, 6, 5, 5, 5, 5, 11, 11, 6, 7, 6, 6, 9, 11, 11, 4, 14, 5, 6, 6, 9, 9, 5, 5, 5, 9]",7.088888888888889,2.406677952163957
451,79,4,"[10, 5, 7, 11, 11, 4, 4, 11, 9, 7, 8, 5, 9, 6, 6, 8, 5, 9, 6, 6, 5, 8, 4, 7, 5, 6, 6, 8, 5, 5, 5, 5, 8, 15, 5, 6, 6, 6, 6, 6, 6, 5, 6, 5, 6, 11, 5, 5, 13, 5, 10, 6, 6, 10, 5, 5, 5, 10, 5, 6, 5, 4, 4, 5, 5, 8, 9, 5, 6, 5, 6, 5, 8, 4, 8, 6, 5, 6, 6, 8, 5, 5, 5, 6, 5, 5, 7, 6, 7, 8]",6.511111111111111,2.12521603840093
452,79,5,"[7, 9, 8, 5, 6, 13, 11, 6, 13, 11, 7, 11, 8, 8, 6, 5, 5, 6, 14, 6, 5, 10, 5, 5, 6, 5, 15, 5, 6, 8, 6, 5, 6, 7, 6, 8, 5, 6, 6, 9, 5, 9, 8, 6, 6, 7, 5, 7, 9, 6, 16, 6, 7, 9, 6, 9, 5, 6, 7, 5, 19, 11, 8, 5, 5, 23, 10, 16, 6, 5, 7, 8, 7, 6, 6, 5, 10, 9, 13, 6, 5, 5, 4, 7, 4, 5, 8, 14, 10, 6]",7.733333333333333,3.408486141643791
453,79,6,"[5, 7, 10, 5, 6, 6, 5, 5, 5, 5, 10, 5, 14, 10, 5, 6, 5, 9, 5, 9, 6, 6, 4, 12, 7, 4, 7, 6, 5, 10, 16, 8, 13, 8, 5, 4, 12, 4, 11, 5, 9, 4, 9, 12, 6, 9, 4, 8, 4, 5, 10, 6, 9, 5, 6, 6, 6, 5, 5, 6, 6, 5, 6, 9, 9, 6, 6, 9, 9, 6, 5, 7, 5, 5, 7, 6, 8, 6, 9, 6, 6, 5, 6, 5, 5, 6, 5, 7, 10, 9]",6.9222222222222225,2.4685928415362364
454,79,7,"[6, 6, 9, 10, 12, 8, 6, 4, 6, 5, 5, 6, 5, 5, 6, 6, 6, 5, 6, 6, 7, 5, 5, 6, 6, 6, 6, 5, 6, 6, 7, 5, 10, 8, 6, 6, 6, 8, 8, 6, 4, 7, 6, 4, 5, 6, 6, 5, 6, 7, 7, 5, 6, 6, 7, 5, 6, 6, 10, 7, 6, 7, 5, 6, 5, 7, 6, 7, 8, 9, 8, 8, 6, 5, 6, 6, 11, 8, 4, 7, 8, 5, 5, 5, 5, 6, 6, 8, 5, 7]",6.355555555555555,1.5078395958833222
455,79,8,"[5, 4, 5, 4, 5, 5, 7, 11, 8, 9, 10, 4, 9, 9, 4, 8, 5, 5, 5, 5, 7, 6, 5, 7, 9, 11, 7, 5, 5, 5, 15, 6, 8, 7, 5, 5, 5, 8, 12, 6, 9, 9, 6, 6, 9, 5, 7, 9, 6, 12, 12, 11, 5, 7, 6, 15, 15, 5, 10, 9, 7, 7, 7, 6, 5, 8, 8, 10, 5, 8, 6, 9, 6, 10, 9, 9, 11, 8, 10, 8, 7, 9, 8, 7, 7, 11, 13, 5, 5, 7]",7.555555555555555,2.5738475786310056
456,79,9,"[7, 7, 7, 7, 5, 11, 5, 7, 6, 5, 9, 10, 11, 5, 5, 12, 7, 5, 6, 5, 6, 6, 5, 7, 7, 10, 8, 8, 6, 6, 8, 6, 8, 4, 5, 5, 6, 6, 5, 5, 6, 5, 8, 7, 14, 11, 6, 6, 4, 6, 5, 8, 6, 7, 9, 14, 5, 12, 5, 5, 16, 4, 6, 5, 9, 5, 5, 6, 9, 4, 5, 5, 7, 7, 7, 5, 5, 5, 9, 12, 4, 5, 5, 11, 7, 8, 5, 8, 9, 6]",6.911111111111111,2.4524112598938865
457,79,10,"[6, 5, 10, 5, 5, 5, 6, 7, 6, 5, 6, 6, 5, 11, 5, 5, 8, 6, 7, 5, 5, 5, 6, 5, 5, 5, 7, 6, 6, 8, 4, 6, 5, 8, 5, 6, 7, 5, 5, 7, 5, 8, 5, 5, 7, 5, 9, 9, 6, 6, 8, 11, 5, 5, 4, 6, 6, 10, 8, 6, 8, 5, 8, 5, 7, 8, 5, 4, 5, 5, 7, 8, 6, 6, 6, 6, 6, 6, 9, 9, 5, 5, 5, 6, 5, 4, 4, 4, 4, 5]",6.111111111111111,1.5877618380352223
458,79,11,"[6, 6, 5, 6, 5, 6, 5, 5, 5, 8, 7, 5, 9, 5, 6, 6, 9, 4, 15, 7, 5, 5, 4, 5, 7, 6, 6, 11, 4, 11, 7, 7, 8, 5, 4, 5, 9, 12, 6, 8, 5, 6, 5, 5, 5, 6, 7, 5, 10, 11, 5, 7, 9, 13, 8, 11, 11, 13, 4, 4, 6, 10, 9, 7, 4, 5, 5, 6, 12, 5, 14, 6, 9, 5, 5, 5, 16, 5, 5, 6, 7, 4, 9, 4, 5, 5, 4, 7, 7, 6]",6.866666666666666,2.712931993250107
459,79,12,"[7, 10, 6, 10, 9, 6, 13, 7, 7, 6, 8, 13, 8, 4, 6, 10, 5, 4, 10, 13, 8, 6, 6, 9, 17, 14, 10, 9, 9, 11, 9, 6, 12, 8, 8, 5, 7, 7, 10, 5, 8, 9, 5, 5, 9, 5, 6, 12, 5, 9, 8, 5, 6, 5, 6, 7, 6, 7, 5, 10, 9, 11, 5, 10, 7, 15, 8, 5, 7, 9, 8, 8, 6, 11, 8, 6, 14, 5, 4, 7, 11, 6, 13, 5, 5, 9, 6, 15, 13, 5]",8.077777777777778,2.8837775294752146
460,80,1,"[9, 6, 7, 8, 5, 6, 7, 5, 6, 4, 6, 12, 5, 5, 8, 7, 7, 8, 9, 5, 5, 8, 8, 6, 5, 5, 5, 8, 5, 4, 4, 6, 7, 8, 5, 10, 5, 9, 5, 6, 7, 5, 10, 7, 7, 5, 5, 5, 6, 6, 6, 6, 5, 5, 6, 7, 7, 7, 5, 7, 5, 8, 5, 6, 6, 6, 4, 5, 5, 5, 7, 5, 5, 5, 6, 4, 5, 5, 7, 4, 5, 6, 6, 6, 7, 4, 6, 5, 5, 5]",6.066666666666666,1.5040685563571305
461,80,2,"[4, 6, 7, 9, 6, 5, 5, 6, 6, 5, 6, 8, 5, 9, 5, 6, 6, 6, 6, 7, 11, 8, 5, 5, 7, 5, 8, 7, 5, 8, 4, 8, 4, 4, 5, 4, 4, 5, 5, 6, 5, 4, 6, 4, 4, 4, 4, 4, 7, 7, 5, 7, 5, 6, 5, 5, 5, 5, 6, 5, 4, 5, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 6, 6, 4, 7, 4, 4, 7, 5, 5, 4, 5, 6, 8, 5, 5, 6, 5, 5]",5.533333333333333,1.367885635245546
462,80,3,"[6, 6, 5, 5, 5, 6, 5, 5, 10, 5, 4, 4, 5, 6, 6, 5, 5, 5, 6, 5, 7, 7, 5, 6, 6, 5, 5, 5, 5, 6, 5, 5, 7, 9, 7, 6, 6, 5, 10, 5, 6, 8, 5, 6, 5, 6, 6, 6, 5, 6, 13, 5, 8, 6, 5, 6, 5, 9, 8, 6, 6, 7, 5, 5, 6, 6, 6, 6, 9, 9, 5, 6, 6, 6, 6, 6, 4, 13, 6, 6, 6, 6, 6, 6, 4, 6, 6, 6, 5, 6]",6.0777777777777775,1.5932341515698172
463,80,4,"[8, 6, 6, 5, 6, 5, 9, 6, 6, 8, 10, 9, 6, 8, 9, 9, 4, 6, 8, 10, 7, 7, 6, 5, 5, 7, 5, 5, 6, 10, 6, 7, 9, 5, 6, 6, 7, 8, 6, 6, 6, 6, 8, 7, 5, 5, 5, 5, 5, 5, 6, 6, 5, 7, 6, 6, 6, 8, 7, 4, 11, 5, 6, 6, 5, 6, 5, 5, 6, 5, 8, 4, 6, 5, 5, 5, 5, 7, 7, 7, 5, 10, 6, 8, 5, 5, 5, 5, 5, 5]",6.322222222222222,1.5407629984147304
464,80,5,"[6, 11, 7, 5, 5, 5, 5, 8, 5, 7, 8, 6, 7, 5, 6, 9, 5, 13, 9, 4, 6, 6, 9, 5, 4, 7, 6, 7, 5, 6, 6, 6, 6, 6, 10, 5, 5, 6, 6, 6, 5, 5, 5, 6, 5, 7, 6, 5, 6, 7, 6, 6, 6, 11, 5, 6, 8, 7, 6, 5, 5, 6, 5, 5, 7, 7, 5, 5, 11, 5, 6, 5, 5, 6, 8, 6, 5, 8, 6, 8, 8, 7, 6, 6, 5, 6, 5, 6, 5, 7]",6.3,1.6224124698183942
465,80,6,"[9, 5, 5, 9, 5, 8, 5, 6, 6, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 10, 6, 6, 6, 6, 6, 5, 9, 5, 6, 5, 14, 5, 5, 7, 5, 11, 4, 9, 5, 9, 5, 5, 5, 10, 5, 5, 7, 7, 5, 5, 5, 8, 6, 5, 5, 6, 5, 5, 7, 6, 8, 9, 5, 6, 7, 8, 6, 6, 4, 9, 6, 10, 5, 8, 7, 6, 5, 5, 5, 6, 5, 5, 6, 5, 11, 5, 8, 6, 7]",6.277777777777778,1.825910900696951
466,80,7,"[8, 8, 9, 5, 4, 6, 5, 8, 5, 6, 6, 7, 5, 8, 6, 6, 8, 8, 6, 6, 5, 5, 8, 5, 5, 8, 4, 6, 10, 6, 9, 5, 5, 5, 6, 5, 7, 6, 5, 7, 9, 5, 9, 5, 8, 5, 6, 7, 4, 6, 8, 5, 5, 8, 5, 7, 6, 6, 6, 6, 5, 6, 6, 6, 6, 4, 5, 5, 6, 6, 6, 6, 6, 5, 6, 5, 6, 6, 4, 6, 6, 5, 6, 4, 5, 6, 5, 5, 6, 5]",6.022222222222222,1.3079056861833032
467,80,8,"[6, 5, 11, 6, 10, 5, 6, 5, 5, 5, 10, 5, 6, 6, 8, 4, 4, 4, 5, 6, 8, 6, 7, 6, 6, 5, 6, 7, 5, 7, 5, 7, 5, 7, 10, 5, 8, 8, 4, 6, 6, 5, 9, 8, 6, 9, 7, 5, 7, 5, 4, 10, 6, 11, 6, 6, 6, 7, 7, 5, 9, 7, 5, 5, 5, 5, 5, 6, 7, 11, 6, 8, 7, 7, 9, 8, 7, 5, 8, 7, 6, 5, 5, 5, 5, 6, 7, 7, 6, 5]",6.433333333333334,1.6802777548171413
468,80,9,"[5, 7, 6, 5, 5, 7, 8, 9, 10, 4, 4, 5, 8, 4, 5, 5, 6, 5, 5, 4, 12, 6, 5, 5, 7, 5, 5, 5, 11, 14, 6, 7, 8, 5, 8, 6, 5, 7, 7, 11, 7, 7, 5, 4, 5, 5, 6, 4, 8, 8, 6, 7, 6, 10, 6, 5, 6, 6, 6, 10, 5, 8, 5, 6, 11, 8, 5, 8, 7, 7, 5, 7, 9, 7, 6, 6, 5, 6, 8, 6, 7, 6, 5, 10, 5, 5, 6, 5, 5, 7]",6.5,1.9507833184532708
469,80,10,"[5, 5, 6, 5, 5, 6, 6, 6, 6, 5, 6, 8, 4, 5, 6, 5, 6, 5, 7, 9, 5, 5, 10, 5, 6, 6, 7, 6, 8, 5, 5, 7, 7, 6, 8, 4, 6, 5, 6, 5, 5, 5, 8, 6, 11, 7, 16, 6, 5, 7, 6, 6, 6, 10, 5, 5, 8, 6, 8, 8, 8, 7, 5, 6, 6, 6, 9, 6, 6, 5, 9, 5, 5, 6, 6, 5, 5, 6, 6, 10, 6, 5, 10, 7, 5, 4, 6, 7, 14, 6]",6.433333333333334,1.9553345834749956
470,80,11,"[7, 7, 6, 12, 5, 6, 6, 6, 9, 6, 6, 6, 6, 8, 8, 7, 6, 5, 7, 5, 5, 8, 6, 12, 8, 6, 6, 6, 9, 5, 5, 4, 4, 5, 6, 6, 6, 5, 9, 4, 11, 8, 5, 7, 6, 8, 8, 10, 6, 7, 11, 5, 9, 6, 7, 5, 5, 6, 10, 13, 6, 5, 10, 6, 5, 6, 7, 6, 5, 7, 9, 6, 7, 6, 9, 7, 4, 9, 6, 7, 6, 8, 5, 7, 6, 6, 4, 10, 6, 6]",6.766666666666667,1.903505538035898
471,80,12,"[9, 6, 6, 5, 5, 5, 9, 4, 4, 4, 9, 5, 9, 6, 5, 6, 5, 4, 5, 6, 8, 7, 5, 6, 8, 5, 8, 8, 7, 5, 10, 4, 5, 10, 11, 6, 9, 6, 6, 5, 5, 5, 6, 6, 5, 5, 6, 6, 7, 6, 8, 5, 6, 11, 9, 8, 7, 5, 5, 8, 5, 4, 5, 8, 5, 5, 7, 5, 4, 4, 7, 7, 10, 8, 4, 8, 6, 10, 5, 5, 5, 13, 8, 4, 7, 6, 5, 11, 6, 7]",6.433333333333334,1.961008810677697
472,81,1,"[4, 11, 6, 12, 11, 5, 6, 6, 6, 5, 4, 6, 5, 4, 5, 6, 5, 5, 5, 10, 5, 6, 5, 6, 6, 5, 6, 4, 5, 5, 5, 5, 6, 6, 6, 6, 5, 5, 10, 8, 6, 6, 5, 5, 5, 4, 6, 6, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 4, 4, 4, 4, 6, 5, 5, 5]",5.511111111111111,1.4471769026813277
